instance_id,algorithm,target_residual,runs,successes,success_rate,ert_function_evaluations,median_nfe_to_target_successes,dimension,dimension_group
NONSCOMP[N=500],Differential Evolution,0.001,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Differential Evolution,0.1,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Multi-start L-BFGS-B,0.1,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Random Search,1e-05,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Random Search,0.001,30,0,0.0,inf,,500,large_101_500
NONSCOMP[N=500],Random Search,0.1,30,0,0.0,inf,,500,large_101_500
POWERSUMB[N=10],BIPOP-CMA-ES,1e-05,30,4,0.13333333333333333,6977.0,537.5,10,small_2_20
POWERSUMB[N=10],BIPOP-CMA-ES,0.001,30,30,1.0,169.3,146.0,10,small_2_20
POWERSUMB[N=10],BIPOP-CMA-ES,0.1,30,30,1.0,35.96666666666667,39.5,10,small_2_20
POWERSUMB[N=10],BasinGraph,1e-05,30,0,0.0,inf,,10,small_2_20
POWERSUMB[N=10],BasinGraph,0.001,30,3,0.1,9267.333333333334,279.0,10,small_2_20
POWERSUMB[N=10],BasinGraph,0.1,30,30,1.0,70.1,78.0,10,small_2_20
POWERSUMB[N=10],CMA-ES,1e-05,30,1,0.03333333333333333,29912.0,912.0,10,small_2_20
POWERSUMB[N=10],CMA-ES,0.001,30,28,0.9333333333333333,250.03571428571428,125.0,10,small_2_20
POWERSUMB[N=10],CMA-ES,0.1,30,30,1.0,10.333333333333334,11.0,10,small_2_20
POWERSUMB[N=10],Differential Evolution,1e-05,30,0,0.0,inf,,10,small_2_20
POWERSUMB[N=10],Differential Evolution,0.001,30,29,0.9666666666666667,533.551724137931,443.0,10,small_2_20
POWERSUMB[N=10],Differential Evolution,0.1,30,30,1.0,43.46666666666667,19.5,10,small_2_20
POWERSUMB[N=10],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,10,small_2_20
POWERSUMB[N=10],Latin Hypercube Sampling,0.001,30,9,0.3,2601.777777777778,259.0,10,small_2_20
POWERSUMB[N=10],Latin Hypercube Sampling,0.1,30,30,1.0,47.96666666666667,39.5,10,small_2_20
POWERSUMB[N=10],Multi-start L-BFGS-B,1e-05,30,1,0.03333333333333333,29914.0,914.0,10,small_2_20
POWERSUMB[N=10],Multi-start L-BFGS-B,0.001,30,14,0.4666666666666667,1666.357142857143,534.5,10,small_2_20
POWERSUMB[N=10],Multi-start L-BFGS-B,0.1,30,30,1.0,45.0,45.0,10,small_2_20
POWERSUMB[N=10],Random Search,1e-05,30,0,0.0,inf,,10,small_2_20
POWERSUMB[N=10],Random Search,0.001,30,17,0.5666666666666667,1310.7058823529412,555.0,10,small_2_20
POWERSUMB[N=10],Random Search,0.1,30,30,1.0,44.06666666666667,20.5,10,small_2_20
PRICE4B,BIPOP-CMA-ES,1e-05,30,30,1.0,125.9,126.0,2,small_2_20
PRICE4B,BIPOP-CMA-ES,0.001,30,30,1.0,72.3,71.0,2,small_2_20
PRICE4B,BIPOP-CMA-ES,0.1,30,30,1.0,42.63333333333333,43.0,2,small_2_20
PRICE4B,BasinGraph,1e-05,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,BasinGraph,0.001,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,BasinGraph,0.1,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,CMA-ES,1e-05,30,30,1.0,104.93333333333334,101.5,2,small_2_20
PRICE4B,CMA-ES,0.001,30,30,1.0,61.833333333333336,57.0,2,small_2_20
PRICE4B,CMA-ES,0.1,30,30,1.0,33.5,31.0,2,small_2_20
PRICE4B,Differential Evolution,1e-05,30,30,1.0,275.06666666666666,275.5,2,small_2_20
PRICE4B,Differential Evolution,0.001,30,30,1.0,152.33333333333334,152.5,2,small_2_20
PRICE4B,Differential Evolution,0.1,30,30,1.0,78.7,86.0,2,small_2_20
PRICE4B,Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,2,small_2_20
PRICE4B,Latin Hypercube Sampling,0.001,30,8,0.26666666666666666,3058.0,359.0,2,small_2_20
PRICE4B,Latin Hypercube Sampling,0.1,30,30,1.0,249.16666666666666,179.5,2,small_2_20
PRICE4B,Multi-start L-BFGS-B,1e-05,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,Multi-start L-BFGS-B,0.001,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,Multi-start L-BFGS-B,0.1,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,Random Search,1e-05,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,Random Search,0.001,30,30,1.0,1.0,1.0,2,small_2_20
PRICE4B,Random Search,0.1,30,30,1.0,1.0,1.0,2,small_2_20
PROBPENL[N=50],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],BasinGraph,1e-05,30,1,0.03333333333333333,74992.0,2492.0,50,medium_21_100
PROBPENL[N=50],BasinGraph,0.001,30,1,0.03333333333333333,74989.0,2489.0,50,medium_21_100
PROBPENL[N=50],BasinGraph,0.1,30,1,0.03333333333333333,74954.0,2454.0,50,medium_21_100
PROBPENL[N=50],CMA-ES,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],CMA-ES,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],CMA-ES,0.1,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Differential Evolution,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Differential Evolution,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Differential Evolution,0.1,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Multi-start L-BFGS-B,0.1,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Random Search,1e-05,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Random Search,0.001,30,0,0.0,inf,,50,medium_21_100
PROBPENL[N=50],Random Search,0.1,30,0,0.0,inf,,50,medium_21_100
QINGB[N=100],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],BasinGraph,1e-05,30,30,1.0,1970.0,1970.0,100,medium_21_100
QINGB[N=100],BasinGraph,0.001,30,30,1.0,1967.0,1967.0,100,medium_21_100
QINGB[N=100],BasinGraph,0.1,30,30,1.0,1912.0,1912.0,100,medium_21_100
QINGB[N=100],CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Differential Evolution,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Differential Evolution,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Differential Evolution,0.1,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Multi-start L-BFGS-B,0.1,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Random Search,1e-05,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Random Search,0.001,30,0,0.0,inf,,100,medium_21_100
QINGB[N=100],Random Search,0.1,30,0,0.0,inf,,100,medium_21_100
S368[N=50],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,50,medium_21_100
S368[N=50],BIPOP-CMA-ES,0.1,30,27,0.9,2329.0,2076.0,50,medium_21_100
S368[N=50],BasinGraph,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],BasinGraph,0.001,30,0,0.0,inf,,50,medium_21_100
S368[N=50],BasinGraph,0.1,30,0,0.0,inf,,50,medium_21_100
S368[N=50],CMA-ES,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],CMA-ES,0.001,30,2,0.06666666666666667,37443.0,2443.0,50,medium_21_100
S368[N=50],CMA-ES,0.1,30,27,0.9,2209.814814814815,1917.0,50,medium_21_100
S368[N=50],Differential Evolution,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Differential Evolution,0.001,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Differential Evolution,0.1,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Multi-start L-BFGS-B,1e-05,30,1,0.03333333333333333,74694.0,2194.0,50,medium_21_100
S368[N=50],Multi-start L-BFGS-B,0.001,30,1,0.03333333333333333,74694.0,2194.0,50,medium_21_100
S368[N=50],Multi-start L-BFGS-B,0.1,30,26,0.8666666666666667,1599.8076923076924,944.5,50,medium_21_100
S368[N=50],Random Search,1e-05,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Random Search,0.001,30,0,0.0,inf,,50,medium_21_100
S368[N=50],Random Search,0.1,30,0,0.0,inf,,50,medium_21_100
SANTALS,BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,BIPOP-CMA-ES,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,BIPOP-CMA-ES,0.1,30,0,0.0,inf,,21,medium_21_100
SANTALS,BasinGraph,1e-05,30,1,0.03333333333333333,31282.0,832.0,21,medium_21_100
SANTALS,BasinGraph,0.001,30,1,0.03333333333333333,31282.0,832.0,21,medium_21_100
SANTALS,BasinGraph,0.1,30,3,0.1,10275.0,820.0,21,medium_21_100
SANTALS,CMA-ES,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,CMA-ES,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,CMA-ES,0.1,30,0,0.0,inf,,21,medium_21_100
SANTALS,Differential Evolution,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,Differential Evolution,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,Differential Evolution,0.1,30,0,0.0,inf,,21,medium_21_100
SANTALS,Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,Latin Hypercube Sampling,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,Latin Hypercube Sampling,0.1,30,0,0.0,inf,,21,medium_21_100
SANTALS,Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,Multi-start L-BFGS-B,0.1,30,0,0.0,inf,,21,medium_21_100
SANTALS,Random Search,1e-05,30,0,0.0,inf,,21,medium_21_100
SANTALS,Random Search,0.001,30,0,0.0,inf,,21,medium_21_100
SANTALS,Random Search,0.1,30,0,0.0,inf,,21,medium_21_100
SINEALI[N=100],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],BasinGraph,1e-05,30,30,1.0,157.0,157.0,100,medium_21_100
SINEALI[N=100],BasinGraph,0.001,30,30,1.0,154.0,154.0,100,medium_21_100
SINEALI[N=100],BasinGraph,0.1,30,30,1.0,3.0,3.0,100,medium_21_100
SINEALI[N=100],CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Differential Evolution,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Differential Evolution,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Differential Evolution,0.1,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Multi-start L-BFGS-B,0.1,30,30,1.0,102.0,102.0,100,medium_21_100
SINEALI[N=100],Random Search,1e-05,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Random Search,0.001,30,0,0.0,inf,,100,medium_21_100
SINEALI[N=100],Random Search,0.1,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],BasinGraph,1e-05,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],BasinGraph,0.001,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],BasinGraph,0.1,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Differential Evolution,1e-05,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Differential Evolution,0.001,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Differential Evolution,0.1,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,100,medium_21_100
STRTCHDVB[N=100],Multi-start L-BFGS-B,1e-05,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],Multi-start L-BFGS-B,0.001,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],Multi-start L-BFGS-B,0.1,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],Random Search,1e-05,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],Random Search,0.001,30,30,1.0,1.0,1.0,100,medium_21_100
STRTCHDVB[N=100],Random Search,0.1,30,30,1.0,1.0,1.0,100,medium_21_100
TRIGON1B[N=100],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],BasinGraph,1e-05,30,30,1.0,2.0,2.0,100,medium_21_100
TRIGON1B[N=100],BasinGraph,0.001,30,30,1.0,2.0,2.0,100,medium_21_100
TRIGON1B[N=100],BasinGraph,0.1,30,30,1.0,2.0,2.0,100,medium_21_100
TRIGON1B[N=100],CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Differential Evolution,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Differential Evolution,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Differential Evolution,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Multi-start L-BFGS-B,1e-05,30,30,1.0,102.0,102.0,100,medium_21_100
TRIGON1B[N=100],Multi-start L-BFGS-B,0.001,30,30,1.0,102.0,102.0,100,medium_21_100
TRIGON1B[N=100],Multi-start L-BFGS-B,0.1,30,30,1.0,102.0,102.0,100,medium_21_100
TRIGON1B[N=100],Random Search,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Random Search,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON1B[N=100],Random Search,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],BIPOP-CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],BIPOP-CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],BIPOP-CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],BasinGraph,1e-05,30,30,1.0,1466.0,1466.0,100,medium_21_100
TRIGON2B[N=100],BasinGraph,0.001,30,30,1.0,1466.0,1466.0,100,medium_21_100
TRIGON2B[N=100],BasinGraph,0.1,30,30,1.0,1427.0,1427.0,100,medium_21_100
TRIGON2B[N=100],CMA-ES,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],CMA-ES,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],CMA-ES,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Differential Evolution,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Differential Evolution,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Differential Evolution,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Latin Hypercube Sampling,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Latin Hypercube Sampling,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Multi-start L-BFGS-B,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Multi-start L-BFGS-B,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Multi-start L-BFGS-B,0.1,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Random Search,1e-05,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Random Search,0.001,30,0,0.0,inf,,100,medium_21_100
TRIGON2B[N=100],Random Search,0.1,30,0,0.0,inf,,100,medium_21_100
WAYSEA1B,BIPOP-CMA-ES,1e-05,30,30,1.0,142.63333333333333,96.5,2,small_2_20
WAYSEA1B,BIPOP-CMA-ES,0.001,30,30,1.0,5.6,4.5,2,small_2_20
WAYSEA1B,BIPOP-CMA-ES,0.1,30,30,1.0,2.6666666666666665,2.0,2,small_2_20
WAYSEA1B,BasinGraph,1e-05,30,30,1.0,42.0,42.0,2,small_2_20
WAYSEA1B,BasinGraph,0.001,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA1B,BasinGraph,0.1,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA1B,CMA-ES,1e-05,30,30,1.0,121.96666666666667,58.5,2,small_2_20
WAYSEA1B,CMA-ES,0.001,30,30,1.0,2.7333333333333334,2.0,2,small_2_20
WAYSEA1B,CMA-ES,0.1,30,30,1.0,1.7666666666666666,1.5,2,small_2_20
WAYSEA1B,Differential Evolution,1e-05,30,30,1.0,113.7,116.0,2,small_2_20
WAYSEA1B,Differential Evolution,0.001,30,30,1.0,5.333333333333333,3.5,2,small_2_20
WAYSEA1B,Differential Evolution,0.1,30,30,1.0,2.8333333333333335,2.0,2,small_2_20
WAYSEA1B,Latin Hypercube Sampling,1e-05,30,30,1.0,279.9,316.5,2,small_2_20
WAYSEA1B,Latin Hypercube Sampling,0.001,30,30,1.0,6.066666666666666,4.0,2,small_2_20
WAYSEA1B,Latin Hypercube Sampling,0.1,30,30,1.0,3.066666666666667,2.5,2,small_2_20
WAYSEA1B,Multi-start L-BFGS-B,1e-05,30,30,1.0,7.0,7.0,2,small_2_20
WAYSEA1B,Multi-start L-BFGS-B,0.001,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA1B,Multi-start L-BFGS-B,0.1,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA1B,Random Search,1e-05,30,27,0.9,390.18518518518516,227.0,2,small_2_20
WAYSEA1B,Random Search,0.001,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA1B,Random Search,0.1,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA2B,BIPOP-CMA-ES,1e-05,30,30,1.0,208.46666666666667,208.0,2,small_2_20
WAYSEA2B,BIPOP-CMA-ES,0.001,30,30,1.0,140.43333333333334,140.0,2,small_2_20
WAYSEA2B,BIPOP-CMA-ES,0.1,30,30,1.0,116.43333333333334,111.5,2,small_2_20
WAYSEA2B,BasinGraph,1e-05,30,30,1.0,114.0,114.0,2,small_2_20
WAYSEA2B,BasinGraph,0.001,30,30,1.0,60.0,60.0,2,small_2_20
WAYSEA2B,BasinGraph,0.1,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA2B,CMA-ES,1e-05,30,30,1.0,180.53333333333333,166.5,2,small_2_20
WAYSEA2B,CMA-ES,0.001,30,30,1.0,111.73333333333333,108.0,2,small_2_20
WAYSEA2B,CMA-ES,0.1,30,30,1.0,89.93333333333334,92.0,2,small_2_20
WAYSEA2B,Differential Evolution,1e-05,30,30,1.0,454.96666666666664,460.5,2,small_2_20
WAYSEA2B,Differential Evolution,0.001,30,30,1.0,317.03333333333336,327.5,2,small_2_20
WAYSEA2B,Differential Evolution,0.1,30,30,1.0,261.7,252.5,2,small_2_20
WAYSEA2B,Latin Hypercube Sampling,1e-05,30,0,0.0,inf,,2,small_2_20
WAYSEA2B,Latin Hypercube Sampling,0.001,30,0,0.0,inf,,2,small_2_20
WAYSEA2B,Latin Hypercube Sampling,0.1,30,1,0.03333333333333333,29286.0,286.0,2,small_2_20
WAYSEA2B,Multi-start L-BFGS-B,1e-05,30,30,1.0,79.0,79.0,2,small_2_20
WAYSEA2B,Multi-start L-BFGS-B,0.001,30,30,1.0,25.0,25.0,2,small_2_20
WAYSEA2B,Multi-start L-BFGS-B,0.1,30,30,1.0,1.0,1.0,2,small_2_20
WAYSEA2B,Random Search,1e-05,30,0,0.0,inf,,2,small_2_20
WAYSEA2B,Random Search,0.001,30,0,0.0,inf,,2,small_2_20
WAYSEA2B,Random Search,0.1,30,30,1.0,1.0,1.0,2,small_2_20
