problem_id,function_index,function_group,dimension,instance_index,fbest,final_value_rank,budget,nfe,archive_nodes,archive_capacity,archive_saturated,graph_edges,graph_edges_per_node,mean_node_visits,max_node_visits,mean_node_novelty,mean_edge_accessibility,max_edge_accessibility,positive_improvement_edges,positive_improvement_edge_fraction,use_center_local,use_far_basin,diag_dimension,diag_mean_scale,diag_max_scale,diag_anisotropy,diag_boundary_signal,diag_ruggedness_score,diag_sign_change_rate,diag_finite_anchor_fraction,diag_valid_axis_triplets,phase_initial_design_nfe,phase_initial_design_fraction,phase_center_local_nfe,phase_center_local_fraction,phase_coordinate_sweep_nfe,phase_coordinate_sweep_fraction,phase_far_basin_nfe,phase_far_basin_fraction,phase_archive_fallback_nfe,phase_archive_fallback_fraction,phase_final_polish_nfe,phase_final_polish_fraction,phase_budget_completion_nfe,phase_budget_completion_fraction
bbob_f018_i02_d02,18,Multimodal with global structure (f15-f19),2,2,19.17291187985927,4.0,2000,2000,80,80,True,194,2.425,3.575,36.0,0.5861826516873245,0.08687145950556066,0.5,74,0.38144329896907214,True,True,2,10.0,10.0,1.0,-0.3855989427655225,0.5475516765845707,0.5,1.0,2,33,0.0165,39.0,0.0195,521,0.2605,32.0,0.016,69,0.0345,63,0.0315,1243,0.6215
bbob_f018_i03_d02,18,Multimodal with global structure (f15-f19),2,3,273.39313580504466,3.0,2000,2000,80,80,True,192,2.4,3.55,29.0,0.6561754492110358,0.12992728722590072,0.5,84,0.4375,True,True,2,10.0,10.0,1.0,0.15385459323118186,0.3006990352261906,0.5,1.0,2,33,0.0165,6.0,0.003,421,0.2105,32.0,0.016,108,0.054,84,0.042,1316,0.658
bbob_f019_i01_d02,19,Multimodal with global structure (f15-f19),2,1,-102.54999999998044,3.0,2000,2000,80,80,True,308,3.85,6.175,51.0,0.5701737154005159,0.17265445778665503,0.5,136,0.44155844155844154,True,True,2,10.0,10.0,1.0,-0.18166315146075054,0.14762580507230724,1.0,1.0,2,33,0.0165,63.0,0.0315,600,0.3,32.0,0.016,159,0.0795,54,0.027,1059,0.5295
bbob_f019_i02_d02,19,Multimodal with global structure (f15-f19),2,2,71.70570765076795,3.5,2000,2000,80,80,True,281,3.5125,5.6125,63.0,0.5344817551708472,0.16197680016098573,0.5,121,0.4306049822064057,True,True,2,10.0,10.0,1.0,-0.594943920962077,0.22099710788644286,1.0,1.0,2,33,0.0165,36.0,0.018,600,0.3,32.0,0.016,102,0.051,81,0.0405,1116,0.558
bbob_f019_i03_d02,19,Multimodal with global structure (f15-f19),2,3,214.0257076507679,4.0,2000,2000,80,80,True,288,3.6,5.6375,63.0,0.5776439285759534,0.16820240737610168,0.5,132,0.4583333333333333,True,False,2,10.0,10.0,1.0,-0.30958929759019876,0.08433185941624988,1.0,1.0,2,33,0.0165,42.0,0.021,600,0.3,,,135,0.0675,75,0.0375,1115,0.5575
bbob_f020_i01_d02,20,Multimodal with weak structure (f20-f24),2,1,-546.4999999999999,3.0,2000,2000,80,80,True,348,4.35,6.3375,59.0,0.5610441107279011,0.15571865315884956,0.5,133,0.382183908045977,True,True,2,10.0,10.0,1.0,-2.6753367574967872,0.9708672230956394,0.5,1.0,2,33,0.0165,54.0,0.027,282,0.141,32.0,0.016,153,0.0765,30,0.015,1416,0.708
bbob_f020_i02_d02,20,Multimodal with weak structure (f20-f24),2,2,1000.0,1.0,2000,2000,80,80,True,409,5.1125,7.9375,54.0,0.5193831151851589,0.18352957993732488,0.5,171,0.4180929095354523,True,True,2,10.0,10.0,1.0,-2.985249087417071,0.9094508945504057,0.5,1.0,2,33,0.0165,54.0,0.027,339,0.1695,32.0,0.016,144,0.072,42,0.021,1356,0.678
bbob_f020_i03_d02,20,Multimodal with weak structure (f20-f24),2,3,208.9721916730722,3.5,2000,2000,80,80,True,379,4.7375,7.1625,83.0,0.5096657472805429,0.1795648407697131,0.5,155,0.40897097625329815,True,True,2,10.0,10.0,1.0,-1.8245129756052647,0.9181577544260955,0.5,1.0,2,33,0.0165,54.0,0.027,299,0.1495,32.0,0.016,141,0.0705,33,0.0165,1408,0.704
bbob_f021_i01_d02,21,Multimodal with weak structure (f20-f24),2,1,40.7800000003663,3.0,2000,2000,80,80,True,280,3.5,6.325,45.0,0.5085917990670483,0.2357089585613822,0.5,116,0.4142857142857143,True,True,2,10.0,10.0,1.0,-0.22550777357305887,0.14883416397427957,0.5,1.0,2,33,0.0165,141.0,0.0705,503,0.2515,32.0,0.016,200,0.1,12,0.006,1079,0.5395
bbob_f021_i02_d02,21,Multimodal with weak structure (f20-f24),2,2,-1.599999999999571,3.0,2000,2000,80,80,True,322,4.025,7.4375,98.0,0.5383174749260016,0.2731527598491673,0.5,139,0.43167701863354035,True,True,2,10.0,10.0,1.0,-1.1042794482088654,0.4587983677006019,0.5,1.0,2,33,0.0165,36.0,0.018,489,0.2445,32.0,0.016,180,0.09,81,0.0405,1149,0.5745
bbob_f021_i03_d02,21,Multimodal with weak structure (f20-f24),2,3,-370.8399999969111,3.0,2000,2000,80,80,True,338,4.225,7.9,104.0,0.4869723802262499,0.25493434156027894,0.5,147,0.4349112426035503,True,False,2,10.0,10.0,1.0,0.012951718027860423,0.026225237786723726,0.0,1.0,2,33,0.0165,39.0,0.0195,495,0.2475,,,177,0.0885,57,0.0285,1199,0.5995
bbob_f022_i01_d02,22,Multimodal with weak structure (f20-f24),2,1,-999.999999993913,3.0,2000,2000,80,80,True,318,3.975,6.675,96.0,0.4988632387445201,0.2065038239352277,0.5,140,0.44025157232704404,True,False,2,10.0,10.0,1.0,-0.03139241834112283,0.02333141834869374,0.0,1.0,2,33,0.0165,81.0,0.0405,557,0.2785,,,200,0.1,54,0.027,1075,0.5375
bbob_f022_i02_d02,22,Multimodal with weak structure (f20-f24),2,2,1000.0000000018294,3.0,2000,2000,80,80,True,370,4.625,7.5625,101.0,0.5270089304832637,0.20621766022323978,1.0,163,0.44054054054054054,True,False,2,10.0,10.0,1.0,-0.019705066173925423,0.013623733479407776,0.5,1.0,2,33,0.0165,48.0,0.024,568,0.284,,,200,0.1,54,0.027,1097,0.5485
bbob_f022_i03_d02,22,Multimodal with weak structure (f20-f24),2,3,-49.1299999999145,2.0,2000,2000,80,80,True,341,4.2625,7.4375,99.0,0.49439265225507023,0.22977487254074944,1.0,159,0.4662756598240469,True,True,2,10.0,10.0,1.0,-2.531355625152433,2.1098140299026884,0.5,1.0,2,33,0.0165,33.0,0.0165,458,0.229,32.0,0.016,200,0.1,100,0.05,1144,0.572
bbob_f023_i01_d02,23,Multimodal with weak structure (f20-f24),2,1,6.964242660433886,3.0,2000,2000,80,80,True,119,1.4875,2.2875,19.0,0.631671983276241,0.16823345069618872,1.0,66,0.5546218487394958,True,True,2,10.0,10.0,1.0,0.5786383163742503,0.39273613594441487,0.0,1.0,2,33,0.0165,225.0,0.1125,600,0.3,32.0,0.016,200,0.1,100,0.05,810,0.405
bbob_f023_i02_d02,23,Multimodal with weak structure (f20-f24),2,2,0.2481490497256389,4.0,2000,2000,80,80,True,112,1.4,2.1125,18.0,0.7501539279485939,0.10239448201866443,1.0,49,0.4375,True,True,2,10.0,10.0,1.0,0.27154972106805103,0.3534500029995578,1.0,1.0,2,33,0.0165,300.0,0.15,572,0.286,32.0,0.016,200,0.1,100,0.05,763,0.3815
bbob_f023_i03_d02,23,Multimodal with weak structure (f20-f24),2,3,-130.6099968009582,2.5,2000,2000,80,80,True,110,1.375,2.3,22.0,0.7635330698348726,0.10761620622917811,1.0,44,0.4,True,True,2,10.0,10.0,1.0,0.012226793772544625,0.16461712386696795,0.0,1.0,2,33,0.0165,252.0,0.126,532,0.266,32.0,0.016,200,0.1,100,0.05,851,0.4255
bbob_f024_i01_d02,24,Multimodal with weak structure (f20-f24),2,1,103.19065708897104,1.0,2000,2000,80,80,True,139,1.7375,2.6125,22.0,0.6842208223793467,0.09675142252749616,0.5,59,0.4244604316546763,True,False,2,10.0,10.0,1.0,-0.16632719421288558,0.09127511961963418,0.5,1.0,2,33,0.0165,51.0,0.0255,600,0.3,,,165,0.0825,39,0.0195,1112,0.556
bbob_f024_i02_d02,24,Multimodal with weak structure (f20-f24),2,2,94.41181591548084,3.0,2000,2000,80,80,True,141,1.7625,2.625,24.0,0.6653247296124178,0.10237733891021931,0.5,60,0.425531914893617,True,False,2,10.0,10.0,1.0,-0.16696377190243544,0.09748408061831117,0.0,1.0,2,33,0.0165,42.0,0.021,600,0.3,,,150,0.075,54,0.027,1121,0.5605
bbob_f024_i03_d02,24,Multimodal with weak structure (f20-f24),2,3,15.241881417979284,2.0,2000,2000,80,80,True,152,1.9,2.7875,28.0,0.6862486548528326,0.11892414778136214,0.5,61,0.40131578947368424,True,True,2,10.0,10.0,1.0,-0.35370181838260867,0.2619100690867319,0.5,1.0,2,33,0.0165,66.0,0.033,600,0.3,32.0,0.016,200,0.1,39,0.0195,1030,0.515
bbob_f001_i01_d05,1,Separable (f1-f5),5,1,79.48000000000003,3.0,5000,5000,80,80,True,192,2.4,6.225,258.0,0.7111855599217793,0.3256475466924325,0.5,100,0.5208333333333334,True,True,5,10.0,10.0,1.0,-0.07987095398577981,0.15066000799317783,0.8,1.0,5,39,0.0078,24.0,0.0048,889,0.1778,32.0,0.0064,108,0.0216,36,0.0072,3872,0.7744
bbob_f001_i02_d05,1,Separable (f1-f5),5,2,394.48000000000104,4.0,5000,5000,80,80,True,260,3.25,7.3375,263.0,0.6844017575806838,0.3388782017718538,0.5,120,0.46153846153846156,True,False,5,10.0,10.0,1.0,-0.05241257725298261,0.054792064664195284,0.2,1.0,5,39,0.0078,24.0,0.0048,824,0.1648,,,96,0.0192,30,0.006,3987,0.7974
bbob_f001_i03_d05,1,Separable (f1-f5),5,3,-247.10999999999987,3.0,5000,5000,80,80,True,230,2.875,6.7875,264.0,0.6836036063182291,0.33695345888859846,0.5,110,0.4782608695652174,True,True,5,10.0,10.0,1.0,-0.06024738781648334,0.12876612986934555,0.4,1.0,5,39,0.0078,30.0,0.006,790,0.158,32.0,0.0064,120,0.024,42,0.0084,3947,0.7894
bbob_f002_i01_d05,2,Separable (f1-f5),5,1,-209.87999999964072,4.0,5000,5000,80,80,True,86,1.075,1.8,48.0,0.932080621362022,0.14791028260505604,1.0,38,0.4418604651162791,True,True,5,10.0,10.0,1.0,0.11421849293405713,0.8143626879631715,0.8,1.0,5,39,0.0078,606.0,0.1212,845,0.169,32.0,0.0064,500,0.1,250,0.05,2728,0.5456
bbob_f002_i02_d05,2,Separable (f1-f5),5,2,-92.08999999999884,3.0,5000,5000,80,80,True,86,1.075,1.95,44.0,0.8978341545027563,0.15419578340697387,1.0,49,0.5697674418604651,True,True,5,10.0,10.0,1.0,0.14182825809047953,0.972977512884483,0.8,1.0,5,39,0.0078,666.0,0.1332,821,0.1642,32.0,0.0064,500,0.1,250,0.05,2692,0.5384
bbob_f002_i03_d05,2,Separable (f1-f5),5,3,-87.8899999983612,4.0,5000,5000,80,80,True,83,1.0375,1.7125,40.0,0.9585464254903375,0.1832610298212319,1.0,43,0.5180722891566265,True,True,5,10.0,10.0,1.0,-0.05247461559589811,0.7386218550743896,0.6,1.0,5,39,0.0078,750.0,0.15,814,0.1628,32.0,0.0064,500,0.1,250,0.05,2615,0.523
bbob_f003_i01_d05,3,Separable (f1-f5),5,1,-450.15052158723296,4.0,5000,5000,80,80,True,90,1.125,1.85,46.0,0.9072797559985393,0.1212077042949946,0.5,43,0.4777777777777778,True,True,5,10.0,10.0,1.0,-0.08215339445735982,0.6442275998241478,0.8,1.0,5,39,0.0078,210.0,0.042,1124,0.2248,32.0,0.0064,234,0.0468,42,0.0084,3319,0.6638
bbob_f003_i02_d05,3,Separable (f1-f5),5,2,84.62470836183397,3.0,5000,5000,80,80,True,100,1.25,3.0125,92.0,0.7631812128224962,0.14498175552871734,0.5,52,0.52,True,True,5,10.0,10.0,1.0,-0.16832259628508892,0.4760951824378086,0.4,1.0,5,39,0.0078,210.0,0.042,1174,0.2348,32.0,0.0064,500,0.1,42,0.0084,3003,0.6006
bbob_f003_i03_d05,3,Separable (f1-f5),5,3,122.644708361834,3.0,5000,5000,80,80,True,101,1.2625,2.7,64.0,0.8123608503378061,0.15979261973085004,0.5,53,0.5247524752475248,True,True,5,10.0,10.0,1.0,0.3902882033509662,0.5170676477189506,0.6,1.0,5,39,0.0078,78.0,0.0156,1068,0.2136,32.0,0.0064,474,0.0948,36,0.0072,3273,0.6546
bbob_f004_i01_d05,4,Separable (f1-f5),5,1,-429.2564925849432,5.0,5000,5000,80,80,True,97,1.2125,2.3,53.0,0.778922912889069,0.14455632531624688,0.5,51,0.5257731958762887,True,True,5,10.0,10.0,1.0,0.5713054128192259,2.322143883607664,1.0,1.0,5,39,0.0078,114.0,0.0228,1176,0.2352,32.0,0.0064,498,0.0996,96,0.0192,3045,0.609
bbob_f004_i02_d05,4,Separable (f1-f5),5,2,105.51873736412446,4.0,5000,5000,80,80,True,97,1.2125,2.325,68.0,0.9098477422820832,0.14738361570668876,1.0,47,0.4845360824742268,True,True,5,10.0,10.0,1.0,-0.21990685785032663,0.5942494023236807,0.8,1.0,5,39,0.0078,198.0,0.0396,1246,0.2492,32.0,0.0064,500,0.1,174,0.0348,2811,0.5622
bbob_f004_i03_d05,4,Separable (f1-f5),5,3,130.6043505464803,4.0,5000,5000,80,80,True,100,1.25,2.4875,80.0,0.874782277368136,0.1902377988752767,1.0,60,0.6,True,True,5,10.0,10.0,1.0,-0.47932312673525623,0.5798961103037557,0.8,1.0,5,39,0.0078,228.0,0.0456,1176,0.2352,32.0,0.0064,500,0.1,84,0.0168,2941,0.5882
bbob_f005_i01_d05,5,Separable (f1-f5),5,1,-9.21,2.5,5000,5000,80,80,True,597,7.4625,14.6625,295.0,0.4849517176857889,0.2783399329829671,0.5,238,0.39865996649916247,True,True,5,10.0,10.0,1.0,0.0,0.2822719420308661,0.0,1.0,5,39,0.0078,36.0,0.0072,930,0.186,32.0,0.0064,84,0.0168,24,0.0048,3855,0.771
bbob_f005_i02_d05,5,Separable (f1-f5),5,2,655.99,3.0,5000,5000,80,80,True,545,6.8125,13.7875,303.0,0.4982507036669235,0.2837033472116312,0.5,250,0.45871559633027525,True,False,5,10.0,10.0,1.0,-0.016950608071919396,0.02903352236817289,0.0,1.0,5,39,0.0078,36.0,0.0072,930,0.186,,,84,0.0168,36,0.0072,3875,0.775
bbob_f005_i03_d05,5,Separable (f1-f5),5,3,66.71,3.0,5000,5000,80,80,True,531,6.6375,13.125,296.0,0.5175836173094475,0.2837624192439167,0.5,239,0.4500941619585687,True,True,5,10.0,10.0,1.0,0.0,0.1601839573242531,0.0,1.0,5,39,0.0078,30.0,0.006,930,0.186,32.0,0.0064,108,0.0216,36,0.0072,3825,0.765
bbob_f006_i01_d05,6,Low/moderate conditioning (f6-f9),5,1,35.90000000019311,3.0,5000,5000,80,80,True,72,0.9,1.6625,24.0,0.8547174065742119,0.1905754899627886,1.0,38,0.5277777777777778,True,True,5,10.0,10.0,1.0,0.4283105315467106,0.7730998102011326,0.6,1.0,5,39,0.0078,750.0,0.15,820,0.164,32.0,0.0064,500,0.1,250,0.05,2609,0.5218
bbob_f006_i02_d05,6,Low/moderate conditioning (f6-f9),5,2,31.370000002689604,3.0,5000,5000,80,80,True,82,1.025,1.625,33.0,0.9380732538171914,0.1824453528407705,1.0,45,0.5487804878048781,True,True,5,10.0,10.0,1.0,-0.269931528796416,0.9800665529223106,0.2,1.0,5,39,0.0078,750.0,0.15,842,0.1684,32.0,0.0064,500,0.1,250,0.05,2587,0.5174
bbob_f006_i03_d05,6,Low/moderate conditioning (f6-f9),5,3,-999.9999999996612,3.0,5000,5000,80,80,True,80,1.0,1.7,29.0,0.9125510765909223,0.19322889465737553,1.0,37,0.4625,True,True,5,10.0,10.0,1.0,0.0060568894367333355,0.5402787133838689,0.0,1.0,5,39,0.0078,750.0,0.15,861,0.1722,32.0,0.0064,500,0.1,250,0.05,2568,0.5136
bbob_f007_i01_d05,7,Low/moderate conditioning (f6-f9),5,1,94.87745333613978,4.0,5000,5000,80,80,True,159,1.9875,5.5125,167.0,0.7061467191546207,0.20510265205817751,0.5,88,0.5534591194968553,True,True,5,10.0,10.0,1.0,-0.3407547423020397,0.38467932053859266,1.0,1.0,5,39,0.0078,6.0,0.0012,1010,0.202,32.0,0.0064,24,0.0048,12,0.0024,3877,0.7754
bbob_f007_i02_d05,7,Low/moderate conditioning (f6-f9),5,2,35.94956228931022,3.0,5000,5000,80,80,True,146,1.825,5.4625,160.0,0.7556209978170341,0.24116941558406818,0.5,91,0.6232876712328768,True,True,5,10.0,10.0,1.0,0.007263697564286143,0.4376338590381206,0.0,1.0,5,39,0.0078,6.0,0.0012,1170,0.234,32.0,0.0064,24,0.0048,12,0.0024,3717,0.7434
bbob_f007_i03_d05,7,Low/moderate conditioning (f6-f9),5,3,4.904453717666752,4.0,5000,5000,80,80,True,155,1.9375,5.375,60.0,0.688222081336933,0.24352291458120914,0.5,101,0.6516129032258065,True,True,5,10.0,10.0,1.0,-0.15977393098861234,0.6553904687923894,0.0,1.0,5,39,0.0078,6.0,0.0012,1110,0.222,32.0,0.0064,24,0.0048,12,0.0024,3777,0.7554
bbob_f008_i01_d05,8,Low/moderate conditioning (f6-f9),5,1,149.15000000000168,3.0,5000,5000,80,80,True,123,1.5375,3.2,104.0,0.7877742895904971,0.14788694169260325,1.0,66,0.5365853658536586,True,True,5,10.0,10.0,1.0,-1.3370353395071475,0.9231199474923423,0.8,1.0,5,39,0.0078,384.0,0.0768,797,0.1594,32.0,0.0064,500,0.1,36,0.0072,3212,0.6424
bbob_f008_i02_d05,8,Low/moderate conditioning (f6-f9),5,2,-999.999999999987,4.0,5000,5000,80,80,True,120,1.5,3.1,104.0,0.8503926111950232,0.1370202174341726,1.0,64,0.5333333333333333,True,True,5,10.0,10.0,1.0,-0.14197375992497685,0.8727020130203917,0.4,1.0,5,39,0.0078,450.0,0.09,701,0.1402,32.0,0.0064,500,0.1,84,0.0168,3194,0.6388
bbob_f008_i03_d05,8,Low/moderate conditioning (f6-f9),5,3,98.6200000000222,3.0,5000,5000,80,80,True,68,0.85,1.6375,35.0,0.9319487272953886,0.13443245173303162,1.0,28,0.4117647058823529,True,True,5,10.0,10.0,1.0,-0.9971285162695805,0.8336282400381071,0.6,1.0,5,39,0.0078,300.0,0.06,748,0.1496,32.0,0.0064,500,0.1,36,0.0072,3345,0.669
bbob_f009_i01_d05,9,Low/moderate conditioning (f6-f9),5,1,123.83000000000008,2.0,5000,5000,80,80,True,80,1.0,1.7,37.0,0.9085585822579425,0.08401807972344578,1.0,33,0.4125,True,True,5,10.0,10.0,1.0,0.9814560255475114,0.8868810738403479,1.0,1.0,5,39,0.0078,210.0,0.042,711,0.1422,32.0,0.0064,500,0.1,216,0.0432,3292,0.6584
bbob_f009_i02_d05,9,Low/moderate conditioning (f6-f9),5,2,47.510000000000275,3.0,5000,5000,80,80,True,103,1.2875,2.9375,106.0,0.869354004518884,0.09227557499316624,1.0,47,0.4563106796116505,True,True,5,10.0,10.0,1.0,0.1264510184197846,0.5891554558604172,1.0,1.0,5,39,0.0078,312.0,0.0624,704,0.1408,32.0,0.0064,500,0.1,250,0.05,3163,0.6326
bbob_f009_i03_d05,9,Low/moderate conditioning (f6-f9),5,3,55.340000000000714,4.0,5000,5000,80,80,True,113,1.4125,3.125,108.0,0.8679158811144205,0.1633281360815108,0.5,63,0.5575221238938053,True,True,5,10.0,10.0,1.0,0.009594108553346298,0.6368048625305505,1.0,1.0,5,39,0.0078,222.0,0.0444,710,0.142,32.0,0.0064,500,0.1,222,0.0444,3275,0.655
bbob_f010_i01_d05,10,High conditioning / unimodal (f10-f14),5,1,-54.939997455990685,3.0,5000,5000,80,80,True,88,1.1,2.2,64.0,0.9061640845442742,0.12492370464552102,1.0,41,0.4659090909090909,True,True,5,10.0,10.0,1.0,0.21454537532957946,0.831861910772235,0.0,1.0,5,39,0.0078,750.0,0.15,811,0.1622,32.0,0.0064,500,0.1,250,0.05,2618,0.5236
bbob_f010_i02_d05,10,High conditioning / unimodal (f10-f14),5,2,59.130000398054975,4.0,5000,5000,80,80,True,102,1.275,2.8375,89.0,0.8396453866888404,0.17285859673994508,1.0,60,0.5882352941176471,True,True,5,10.0,10.0,1.0,0.21402799354801857,0.8063757044252334,0.0,1.0,5,39,0.0078,750.0,0.15,765,0.153,32.0,0.0064,500,0.1,250,0.05,2664,0.5328
bbob_f010_i03_d05,10,High conditioning / unimodal (f10-f14),5,3,-491.52999866440007,4.0,5000,5000,80,80,True,84,1.05,2.225,59.0,0.844035405685436,0.15056511907787665,1.0,47,0.5595238095238095,True,True,5,10.0,10.0,1.0,1.2627751669073106,0.8889428743287434,1.0,1.0,5,39,0.0078,750.0,0.15,744,0.1488,32.0,0.0064,500,0.1,250,0.05,2685,0.537
bbob_f011_i01_d05,11,High conditioning / unimodal (f10-f14),5,1,76.27000110123652,3.0,5000,5000,80,80,True,78,0.975,1.9375,50.0,0.919560223411348,0.12875510497846124,1.0,40,0.5128205128205128,True,True,5,10.0,10.0,1.0,0.03368168134389735,0.9390296433279269,0.0,1.0,5,39,0.0078,660.0,0.132,877,0.1754,32.0,0.0064,500,0.1,250,0.05,2642,0.5284
bbob_f011_i02_d05,11,High conditioning / unimodal (f10-f14),5,2,-22.549996885950165,3.0,5000,5000,80,80,True,80,1.0,1.925,44.0,0.9151080875564752,0.12494703120845951,1.0,31,0.3875,True,True,5,10.0,10.0,1.0,0.2915635091080795,0.959229141815002,0.2,1.0,5,39,0.0078,750.0,0.15,868,0.1736,32.0,0.0064,500,0.1,250,0.05,2561,0.5122
bbob_f011_i03_d05,11,High conditioning / unimodal (f10-f14),5,3,13.66000113535448,3.0,5000,5000,80,80,True,75,0.9375,1.725,35.0,0.9054633066294688,0.11550783616900366,1.0,28,0.37333333333333335,True,True,5,10.0,10.0,1.0,-0.17247517491189093,0.959655414579592,0.0,1.0,5,39,0.0078,750.0,0.15,868,0.1736,32.0,0.0064,500,0.1,250,0.05,2561,0.5122
bbob_f012_i01_d05,12,High conditioning / unimodal (f10-f14),5,1,-621.1099995309112,4.0,5000,5000,80,80,True,86,1.075,1.825,43.0,0.8862702152498063,0.1701099041734862,1.0,37,0.43023255813953487,True,True,5,10.0,10.0,1.0,-0.13043864661934307,0.5629660038978975,0.6,1.0,5,39,0.0078,750.0,0.15,679,0.1358,32.0,0.0064,500,0.1,250,0.05,2750,0.55
bbob_f012_i02_d05,12,High conditioning / unimodal (f10-f14),5,2,-254.8199999988985,3.0,5000,5000,80,80,True,83,1.0375,1.8125,46.0,0.9304287100432266,0.12236143377139203,1.0,30,0.3614457831325301,True,True,5,10.0,10.0,1.0,-0.013873129487640986,0.8145575029932721,0.0,1.0,5,39,0.0078,636.0,0.1272,726,0.1452,32.0,0.0064,500,0.1,250,0.05,2817,0.5634
