problem_id,function_index,function_group,dimension,instance_index,fbest,final_value_rank,budget,nfe,archive_nodes,archive_capacity,archive_saturated,graph_edges,graph_edges_per_node,mean_node_visits,max_node_visits,mean_node_novelty,mean_edge_accessibility,max_edge_accessibility,positive_improvement_edges,positive_improvement_edge_fraction,use_center_local,use_far_basin,diag_dimension,diag_mean_scale,diag_max_scale,diag_anisotropy,diag_boundary_signal,diag_ruggedness_score,diag_sign_change_rate,diag_finite_anchor_fraction,diag_valid_axis_triplets,phase_initial_design_nfe,phase_initial_design_fraction,phase_center_local_nfe,phase_center_local_fraction,phase_coordinate_sweep_nfe,phase_coordinate_sweep_fraction,phase_far_basin_nfe,phase_far_basin_fraction,phase_archive_fallback_nfe,phase_archive_fallback_fraction,phase_final_polish_nfe,phase_final_polish_fraction,phase_budget_completion_nfe,phase_budget_completion_fraction
bbob_f007_i01_d10,7,Low/moderate conditioning (f6-f9),10,1,99.20096044862689,4.0,10000,10000,80,80,True,81,1.0125,4.925,128.0,0.717720239143228,0.22720143249011743,0.5,51,0.6296296296296297,True,True,10,10.0,10.0,1.0,0.1909909931817041,0.3849248934102037,0.4,1.0,10,49,0.0049,11.0,0.0011,2459,0.2459,32.0,0.0032,44,0.0044,22,0.0022,7383,0.7383
bbob_f007_i02_d10,7,Low/moderate conditioning (f6-f9),10,2,48.62281051479391,4.0,10000,10000,80,80,True,104,1.3,4.3375,62.0,0.7063393906614216,0.2525227512424955,0.5,77,0.7403846153846154,True,True,10,10.0,10.0,1.0,0.34757544768352916,0.3796798685035857,0.6,1.0,10,49,0.0049,11.0,0.0011,2438,0.2438,32.0,0.0032,44,0.0044,22,0.0022,7404,0.7404
bbob_f007_i03_d10,7,Low/moderate conditioning (f6-f9),10,3,12.113854285226838,3.0,10000,10000,80,80,True,85,1.0625,4.6625,66.0,0.7100259667699904,0.2280061806881207,0.5,51,0.6,True,True,10,10.0,10.0,1.0,0.4601152844731011,0.45234592420650166,0.6,1.0,10,49,0.0049,11.0,0.0011,2360,0.236,32.0,0.0032,44,0.0044,22,0.0022,7482,0.7482
bbob_f008_i01_d10,8,Low/moderate conditioning (f6-f9),10,1,149.150000000028,4.0,10000,10000,80,80,True,79,0.9875,2.775,96.0,0.818886215166214,0.15749759575920297,1.0,38,0.4810126582278481,True,True,10,10.0,10.0,1.0,0.29140907114837317,0.7296236120525004,0.9,1.0,10,49,0.0049,1287.0,0.1287,1692,0.1692,32.0,0.0032,1000,0.1,363,0.0363,5577,0.5577
bbob_f008_i02_d10,8,Low/moderate conditioning (f6-f9),10,2,-999.9999999997738,3.0,10000,10000,80,80,True,77,0.9625,1.875,50.0,0.9095797685533249,0.11851499466590133,0.5,29,0.37662337662337664,True,True,10,10.0,10.0,1.0,0.445572971322634,0.6934592522108053,0.6,1.0,10,49,0.0049,1177.0,0.1177,1698,0.1698,32.0,0.0032,1000,0.1,500,0.05,5544,0.5544
bbob_f008_i03_d10,8,Low/moderate conditioning (f6-f9),10,3,98.62000000003164,4.0,10000,10000,80,80,True,75,0.9375,2.5375,88.0,0.8780417881751574,0.1523442312898002,0.5,36,0.48,True,True,10,10.0,10.0,1.0,0.5216572091129122,0.8062080481020631,0.6,1.0,10,49,0.0049,1056.0,0.1056,1649,0.1649,32.0,0.0032,1000,0.1,66,0.0066,6148,0.6148
bbob_f009_i01_d10,9,Low/moderate conditioning (f6-f9),10,1,123.83000000003696,4.0,10000,10000,80,80,True,83,1.0375,3.3,116.0,0.7774827817312788,0.13368108952839755,0.5,43,0.5180722891566265,True,True,10,10.0,10.0,1.0,1.4881076627570233,0.8597518609530668,1.0,1.0,10,49,0.0049,649.0,0.0649,1447,0.1447,32.0,0.0032,1000,0.1,500,0.05,6323,0.6323
bbob_f009_i02_d10,9,Low/moderate conditioning (f6-f9),10,2,47.510000000025315,3.0,10000,10000,80,80,True,86,1.075,2.65,95.0,0.8923809498222915,0.10881002583161242,0.5,35,0.4069767441860465,True,True,10,10.0,10.0,1.0,1.8828888565790944,0.773460511031339,1.0,1.0,10,49,0.0049,605.0,0.0605,1446,0.1446,32.0,0.0032,1000,0.1,500,0.05,6368,0.6368
bbob_f009_i03_d10,9,Low/moderate conditioning (f6-f9),10,3,55.34000000002308,3.0,10000,10000,80,80,True,81,1.0125,2.625,93.0,0.9054801242350592,0.12381548152637814,0.5,34,0.41975308641975306,True,True,10,10.0,10.0,1.0,1.1903799016909378,0.7583183499984163,1.0,1.0,10,49,0.0049,561.0,0.0561,1473,0.1473,32.0,0.0032,1000,0.1,500,0.05,6385,0.6385
bbob_f010_i01_d10,10,High conditioning / unimodal (f10-f14),10,1,-54.93968954976997,3.0,10000,10000,80,80,True,70,0.875,1.425,18.0,0.9643135490440592,0.09286163359734084,1.0,47,0.6714285714285714,True,True,10,10.0,10.0,1.0,-0.2793134045389757,0.45178721084772727,0.1,1.0,10,49,0.0049,1500.0,0.15,1718,0.1718,32.0,0.0032,1000,0.1,500,0.05,5201,0.5201
bbob_f010_i02_d10,10,High conditioning / unimodal (f10-f14),10,2,59.13335178311708,3.0,10000,10000,80,80,True,65,0.8125,1.375,18.0,0.9719054420882903,0.06155710040062723,1.0,39,0.6,True,True,10,10.0,10.0,1.0,-0.6361584379476225,0.6250802333219273,0.0,1.0,10,49,0.0049,1500.0,0.15,1578,0.1578,32.0,0.0032,1000,0.1,500,0.05,5341,0.5341
bbob_f010_i03_d10,10,High conditioning / unimodal (f10-f14),10,3,-491.5298193438147,3.0,10000,10000,80,80,True,56,0.7,1.5375,18.0,0.9780090566600557,0.08036105263589267,1.0,26,0.4642857142857143,True,True,10,10.0,10.0,1.0,0.00390749052834266,0.5951887830182403,0.4,1.0,10,49,0.0049,1500.0,0.15,1558,0.1558,32.0,0.0032,1000,0.1,500,0.05,5361,0.5361
bbob_f011_i01_d10,11,High conditioning / unimodal (f10-f14),10,1,76.27000247593656,3.0,10000,10000,80,80,True,85,1.0625,2.525,67.0,0.9268586317167269,0.11042061351789362,1.0,42,0.49411764705882355,True,True,10,10.0,10.0,1.0,1.0949354946169862,0.9788209162667848,0.4,1.0,10,49,0.0049,1500.0,0.15,1693,0.1693,32.0,0.0032,1000,0.1,500,0.05,5226,0.5226
bbob_f011_i02_d10,11,High conditioning / unimodal (f10-f14),10,2,-22.54998851139156,3.0,10000,10000,80,80,True,85,1.0625,3.1375,85.0,0.8254032848033178,0.09281466539661451,1.0,40,0.47058823529411764,True,True,10,10.0,10.0,1.0,-0.28699264260255736,0.999642576966197,0.6,1.0,10,49,0.0049,1500.0,0.15,1728,0.1728,32.0,0.0032,1000,0.1,500,0.05,5191,0.5191
bbob_f011_i03_d10,11,High conditioning / unimodal (f10-f14),10,3,13.660013300980774,3.0,10000,10000,80,80,True,86,1.075,2.9125,57.0,0.7579048481701127,0.10472789852707522,1.0,43,0.5,True,True,10,10.0,10.0,1.0,-0.35640291641659366,0.895350902784102,0.0,1.0,10,49,0.0049,1500.0,0.15,1728,0.1728,32.0,0.0032,1000,0.1,500,0.05,5191,0.5191
bbob_f012_i01_d10,12,High conditioning / unimodal (f10-f14),10,1,-621.1099890510555,2.0,10000,10000,80,80,True,82,1.025,2.325,64.0,0.7510062999152864,0.14791245306980755,1.0,36,0.43902439024390244,True,True,10,10.0,10.0,1.0,0.4352673062756198,0.6169896359295166,0.8,1.0,10,49,0.0049,1500.0,0.15,1401,0.1401,32.0,0.0032,1000,0.1,500,0.05,5518,0.5518
bbob_f012_i02_d10,12,High conditioning / unimodal (f10-f14),10,2,-254.81999861415784,2.0,10000,10000,80,80,True,84,1.05,2.075,54.0,0.8175982296791489,0.10805279289335143,0.5,29,0.34523809523809523,True,True,10,10.0,10.0,1.0,0.026220032241881644,0.7015846188374962,0.1,1.0,10,49,0.0049,1500.0,0.15,1432,0.1432,32.0,0.0032,1000,0.1,500,0.05,5487,0.5487
bbob_f012_i03_d10,12,High conditioning / unimodal (f10-f14),10,3,56.61000000017616,3.0,10000,10000,80,80,True,69,0.8625,1.575,40.0,0.9558602737842973,0.14551978446718405,0.5,28,0.4057971014492754,True,True,10,10.0,10.0,1.0,-0.13318348881998762,0.7147714173371604,0.0,1.0,10,49,0.0049,1500.0,0.15,1351,0.1351,32.0,0.0032,1000,0.1,500,0.05,5568,0.5568
bbob_f013_i01_d10,13,High conditioning / unimodal (f10-f14),10,1,30.19357749444932,3.0,10000,10000,80,80,True,72,0.9,1.55,38.0,0.9755802587434037,0.13771802841761316,0.5,25,0.3472222222222222,True,True,10,10.0,10.0,1.0,0.09101220964003551,0.17266475896816766,0.5,1.0,10,49,0.0049,1287.0,0.1287,1521,0.1521,32.0,0.0032,1000,0.1,500,0.05,5611,0.5611
bbob_f013_i02_d10,13,High conditioning / unimodal (f10-f14),10,2,-51.47740673433739,4.0,10000,10000,80,80,True,77,0.9625,1.5875,39.0,0.9676500324595032,0.16969627896821757,0.5,35,0.45454545454545453,True,True,10,10.0,10.0,1.0,0.04437516183307845,0.19206100688359912,0.4,1.0,10,49,0.0049,1500.0,0.15,1488,0.1488,32.0,0.0032,1000,0.1,500,0.05,5431,0.5431
bbob_f013_i03_d10,13,High conditioning / unimodal (f10-f14),10,3,-258.0363524535323,5.0,10000,10000,80,80,True,74,0.925,1.55,38.0,0.9574919704832496,0.17778871078041944,1.0,29,0.3918918918918919,True,True,10,10.0,10.0,1.0,0.26868101108398307,0.19858391641503007,0.8,1.0,10,49,0.0049,1287.0,0.1287,1500,0.15,32.0,0.0032,1000,0.1,500,0.05,5632,0.5632
bbob_f014_i01_d10,14,High conditioning / unimodal (f10-f14),10,1,-52.34999842783713,4.0,10000,10000,80,80,True,86,1.075,2.375,90.0,0.916022661751143,0.2940493565798432,0.5,46,0.5348837209302325,True,True,10,10.0,10.0,1.0,0.1814348084826151,1.0393729640156424,0.1,1.0,10,49,0.0049,1500.0,0.15,1482,0.1482,32.0,0.0032,1000,0.1,500,0.05,5437,0.5437
bbob_f014_i02_d10,14,High conditioning / unimodal (f10-f14),10,2,-179.5399994251145,3.0,10000,10000,80,80,True,73,0.9125,2.2375,74.0,0.8888955691531291,0.31772674054055916,0.5,31,0.4246575342465753,True,True,10,10.0,10.0,1.0,-0.11651998611627952,0.6765831381470002,0.4,1.0,10,49,0.0049,1045.0,0.1045,1603,0.1603,32.0,0.0032,1000,0.1,500,0.05,5771,0.5771
bbob_f014_i03_d10,14,High conditioning / unimodal (f10-f14),10,3,77.31000221123574,4.0,10000,10000,80,80,True,75,0.9375,2.1375,69.0,0.9227307975171601,0.34105168024580884,0.5,36,0.48,True,True,10,10.0,10.0,1.0,0.326389114145708,0.281013920758086,0.7,1.0,10,49,0.0049,1500.0,0.15,1624,0.1624,32.0,0.0032,1000,0.1,500,0.05,5295,0.5295
bbob_f015_i01_d10,15,Multimodal with global structure (f15-f19),10,1,1073.626274436608,4.0,10000,10000,80,80,True,78,0.975,3.175,102.0,0.7961156698984737,0.18624849213587458,0.5,39,0.5,True,True,10,10.0,10.0,1.0,0.18169281167924914,0.16228334738242767,0.7,1.0,10,49,0.0049,473.0,0.0473,2442,0.2442,32.0,0.0032,1000,0.1,286,0.0286,5718,0.5718
bbob_f015_i02_d10,15,Multimodal with global structure (f15-f19),10,2,136.69183662890518,5.0,10000,10000,80,80,True,85,1.0625,2.1625,56.0,0.8295009158815031,0.20911459540190747,1.0,48,0.5647058823529412,True,True,10,10.0,10.0,1.0,0.5525267241633958,0.32378341759999363,0.7,1.0,10,49,0.0049,363.0,0.0363,2227,0.2227,32.0,0.0032,1000,0.1,66,0.0066,6263,0.6263
bbob_f015_i03_d10,15,Multimodal with global structure (f15-f19),10,3,-4.044621211485634,3.0,10000,10000,80,80,True,71,0.8875,2.0375,69.0,0.9603248551278813,0.17773608400955984,0.5,38,0.5352112676056338,True,True,10,10.0,10.0,1.0,0.16081222636615208,0.510252558946249,0.2,1.0,10,49,0.0049,473.0,0.0473,2208,0.2208,32.0,0.0032,1000,0.1,66,0.0066,6172,0.6172
bbob_f016_i01_d10,16,Multimodal with global structure (f15-f19),10,1,81.26707477914333,3.0,10000,10000,80,80,True,85,1.0625,1.9625,28.0,0.862387333166916,0.09224465395375561,1.0,37,0.43529411764705883,True,True,10,10.0,10.0,1.0,0.08904051295965316,0.1393804581112174,0.9,1.0,10,49,0.0049,1500.0,0.15,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,3919,0.3919
bbob_f016_i02_d10,16,Multimodal with global structure (f15-f19),10,2,-346.2150847114183,4.0,10000,10000,80,80,True,90,1.125,2.3125,31.0,0.8268346744402221,0.10027557492714018,1.0,47,0.5222222222222223,True,False,10,10.0,10.0,1.0,-0.052306819714700754,0.09497615450159623,0.4,1.0,10,49,0.0049,935.0,0.0935,3000,0.3,,,1000,0.1,500,0.05,4516,0.4516
bbob_f016_i03_d10,16,Multimodal with global structure (f15-f19),10,3,108.4433278514686,3.0,10000,10000,80,80,True,78,0.975,1.875,20.0,0.9062955819440843,0.09935638868465652,1.0,32,0.41025641025641024,True,True,10,10.0,10.0,1.0,-0.05733558711420097,0.11633432835322734,0.9,1.0,10,49,0.0049,1320.0,0.132,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,4099,0.4099
bbob_f017_i01_d10,17,Multimodal with global structure (f15-f19),10,1,-15.213970032193796,4.0,10000,10000,80,80,True,65,0.8125,1.725,28.0,0.92677406457596,0.32829788612926425,0.5,32,0.49230769230769234,True,True,10,10.0,10.0,1.0,0.6997155751135626,0.6830529146597834,0.6,1.0,10,49,0.0049,1331.0,0.1331,2607,0.2607,32.0,0.0032,1000,0.1,500,0.05,4481,0.4481
bbob_f017_i02_d10,17,Multimodal with global structure (f15-f19),10,2,20.11812975253251,4.0,10000,10000,80,80,True,92,1.15,2.2,60.0,0.9421697658294861,0.2813275578332825,1.0,45,0.4891304347826087,True,True,10,10.0,10.0,1.0,0.31228107658825455,0.19687851354095226,0.9,1.0,10,49,0.0049,517.0,0.0517,2795,0.2795,32.0,0.0032,1000,0.1,500,0.05,5107,0.5107
bbob_f017_i03_d10,17,Multimodal with global structure (f15-f19),10,3,276.21462111951837,4.0,10000,10000,80,80,True,75,0.9375,2.5,53.0,0.8380900548467689,0.3038052200286764,1.0,44,0.5866666666666667,True,False,10,10.0,10.0,1.0,-0.008557079929136248,0.03765789228415502,0.2,1.0,10,49,0.0049,1364.0,0.1364,2789,0.2789,,,1000,0.1,66,0.0066,4732,0.4732
bbob_f018_i01_d10,18,Multimodal with global structure (f15-f19),10,1,-9.585403464911211,4.0,10000,10000,80,80,True,76,0.95,2.425,39.0,0.8384720575508149,0.26161538685982105,0.5,42,0.5526315789473685,True,True,10,10.0,10.0,1.0,0.38333229274853664,0.44620900105102645,0.1,1.0,10,49,0.0049,1078.0,0.1078,2735,0.2735,32.0,0.0032,1000,0.1,500,0.05,4606,0.4606
bbob_f018_i02_d10,18,Multimodal with global structure (f15-f19),10,2,23.089312942414075,4.0,10000,10000,80,80,True,104,1.3,2.45,42.0,0.8837620989413824,0.14810186451897878,1.0,51,0.49038461538461536,True,True,10,10.0,10.0,1.0,0.3196557822383874,0.3009142551828314,1.0,1.0,10,49,0.0049,660.0,0.066,2620,0.262,32.0,0.0032,1000,0.1,500,0.05,5139,0.5139
bbob_f018_i03_d10,18,Multimodal with global structure (f15-f19),10,3,284.9458511576498,4.0,10000,10000,80,80,True,73,0.9125,2.5125,40.0,0.735107341226658,0.2819481960944544,1.0,41,0.5616438356164384,True,True,10,10.0,10.0,1.0,-0.057443615234804964,0.1595107909878815,0.1,1.0,10,49,0.0049,583.0,0.0583,2680,0.268,32.0,0.0032,1000,0.1,500,0.05,5156,0.5156
bbob_f019_i01_d10,19,Multimodal with global structure (f15-f19),10,1,-102.5342923492316,1.0,10000,10000,80,80,True,106,1.325,2.35,56.0,0.8850075877231914,0.12170588187398838,1.0,48,0.4528301886792453,True,True,10,10.0,10.0,1.0,0.35000781206755427,0.17230718383780702,1.0,1.0,10,49,0.0049,242.0,0.0242,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,5177,0.5177
bbob_f019_i02_d10,19,Multimodal with global structure (f15-f19),10,2,71.70570765076823,1.0,10000,10000,80,80,True,100,1.25,2.2625,54.0,0.903565168202715,0.11450476130972247,1.0,35,0.35,True,True,10,10.0,10.0,1.0,0.3023581619087163,0.1671556671666191,1.0,1.0,10,49,0.0049,220.0,0.022,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,5199,0.5199
bbob_f019_i03_d10,19,Multimodal with global structure (f15-f19),10,3,214.02570765076825,1.0,10000,10000,80,80,True,110,1.375,3.0375,84.0,0.7908900633214857,0.13607029429767903,1.0,46,0.41818181818181815,True,True,10,10.0,10.0,1.0,0.09272785974795178,0.058732363349437856,1.0,1.0,10,49,0.0049,242.0,0.0242,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,5177,0.5177
bbob_f020_i01_d10,20,Multimodal with weak structure (f20-f24),10,1,-544.7839973463058,4.0,10000,10000,80,80,True,104,1.3,3.3625,92.0,0.8562785520463073,0.16839940877509157,0.5,57,0.5480769230769231,True,True,10,10.0,10.0,1.0,1.1500948927539276,0.7788550735665117,1.0,1.0,10,49,0.0049,330.0,0.033,1709,0.1709,32.0,0.0032,616,0.0616,77,0.0077,7187,0.7187
bbob_f020_i02_d10,20,Multimodal with weak structure (f20-f24),10,2,1002.566370552202,5.0,10000,10000,80,80,True,100,1.25,2.775,105.0,0.8492279351861569,0.104403884619844,0.5,47,0.47,True,True,10,10.0,10.0,1.0,0.6587987658576492,0.7241638522273334,1.0,1.0,10,49,0.0049,330.0,0.033,1709,0.1709,32.0,0.0032,638,0.0638,77,0.0077,7165,0.7165
bbob_f020_i03_d10,20,Multimodal with weak structure (f20-f24),10,3,210.94637055220076,4.0,10000,10000,80,80,True,89,1.1125,3.0375,122.0,0.8540496536779347,0.18069968379832665,0.5,38,0.42696629213483145,True,True,10,10.0,10.0,1.0,0.32765718875653527,0.759719776446445,1.0,1.0,10,49,0.0049,341.0,0.0341,1747,0.1747,32.0,0.0032,660,0.066,66,0.0066,7105,0.7105
bbob_f021_i01_d10,21,Multimodal with weak structure (f20-f24),10,1,42.71774049587452,5.0,10000,10000,80,80,True,91,1.1375,4.5875,199.0,0.7477619715132497,0.26089897765034015,0.5,49,0.5384615384615384,True,False,10,10.0,10.0,1.0,0.01796205489043326,0.0330271971843731,0.8,1.0,10,49,0.0049,407.0,0.0407,1737,0.1737,,,1000,0.1,66,0.0066,6741,0.6741
bbob_f021_i02_d10,21,Multimodal with weak structure (f20-f24),10,2,0.8729738584068221,5.0,10000,10000,80,80,True,97,1.2125,5.075,233.0,0.7689773295720804,0.28277469337688627,0.5,57,0.5876288659793815,True,False,10,10.0,10.0,1.0,0.038055061643412096,0.04630303598656113,0.8,1.0,10,49,0.0049,187.0,0.0187,1912,0.1912,,,1000,0.1,66,0.0066,6786,0.6786
bbob_f021_i03_d10,21,Multimodal with weak structure (f20-f24),10,3,-370.8399999839202,2.0,10000,10000,80,80,True,92,1.15,5.025,228.0,0.7077142883947165,0.25208075297567645,0.5,47,0.5108695652173914,True,False,10,10.0,10.0,1.0,0.018166851727371994,0.015387104085247943,0.9,1.0,10,49,0.0049,407.0,0.0407,1808,0.1808,,,1000,0.1,55,0.0055,6681,0.6681
bbob_f022_i01_d10,22,Multimodal with weak structure (f20-f24),10,1,-998.0450011404422,3.0,10000,10000,80,80,True,87,1.0875,5.4,249.0,0.7654617016572691,0.25312523473368886,0.5,45,0.5172413793103449,True,False,10,10.0,10.0,1.0,0.0019822509761247132,0.0027516922702103394,0.6,1.0,10,49,0.0049,165.0,0.0165,1746,0.1746,,,649,0.0649,198,0.0198,7193,0.7193
bbob_f022_i02_d10,22,Multimodal with weak structure (f20-f24),10,2,1001.9549988596424,4.0,10000,10000,80,80,True,79,0.9875,4.7375,206.0,0.7743721354998726,0.28058264525329335,0.5,45,0.569620253164557,True,False,10,10.0,10.0,1.0,0.0012603070709989454,0.0019768704109667194,0.4,1.0,10,49,0.0049,110.0,0.011,1740,0.174,,,1000,0.1,77,0.0077,7024,0.7024
bbob_f022_i03_d10,22,Multimodal with weak structure (f20-f24),10,3,-49.129999988067794,1.0,10000,10000,80,80,True,92,1.15,4.9375,200.0,0.7254437547489834,0.2787600276285307,1.0,50,0.5434782608695652,True,True,10,10.0,10.0,1.0,0.058066275155768385,0.05820473986116377,0.8,1.0,10,49,0.0049,132.0,0.0132,1821,0.1821,32.0,0.0032,1000,0.1,500,0.05,6466,0.6466
bbob_f023_i01_d10,23,Multimodal with weak structure (f20-f24),10,1,8.005702366194058,2.0,10000,10000,80,80,True,92,1.15,1.7875,22.0,0.9158224893867107,0.10129992623062453,1.0,37,0.40217391304347827,True,True,10,10.0,10.0,1.0,-0.17495373141949186,0.18739706717719143,0.2,1.0,10,49,0.0049,1430.0,0.143,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,3989,0.3989
bbob_f023_i02_d10,23,Multimodal with weak structure (f20-f24),10,2,1.6708904360483887,2.0,10000,10000,80,80,True,89,1.1125,1.8875,27.0,0.9069212871877301,0.13438963927717235,1.0,26,0.29213483146067415,True,True,10,10.0,10.0,1.0,0.4489240260516421,0.3171498269115262,0.6,1.0,10,49,0.0049,1500.0,0.15,3000,0.3,32.0,0.0032,1000,0.1,500,0.05,3919,0.3919
bbob_f023_i03_d10,23,Multimodal with weak structure (f20-f24),10,3,-130.20989431330943,1.0,10000,10000,80,80,True,82,1.025,1.5375,13.0,0.9282796774155628,0.0704908989575234,1.0,30,0.36585365853658536,True,False,10,10.0,10.0,1.0,0.024404452821562343,0.03913178970211563,0.5,1.0,10,49,0.0049,1500.0,0.15,3000,0.3,,,1000,0.1,500,0.05,3951,0.3951
bbob_f024_i01_d10,24,Multimodal with weak structure (f20-f24),10,1,154.07385349339705,4.0,10000,10000,80,80,True,101,1.2625,2.7625,67.0,0.8158730166151308,0.10556910668678336,1.0,57,0.5643564356435643,True,True,10,10.0,10.0,1.0,0.2503425978187119,0.1727589290719552,1.0,1.0,10,49,0.0049,506.0,0.0506,3000,0.3,32.0,0.0032,1000,0.1,66,0.0066,5347,0.5347
bbob_f024_i02_d10,24,Multimodal with weak structure (f20-f24),10,2,146.07937503429423,4.0,10000,10000,80,80,True,102,1.275,2.775,50.0,0.7955336208225733,0.08999471160032581,1.0,45,0.4411764705882353,True,True,10,10.0,10.0,1.0,0.351455534288424,0.2017987136226792,1.0,1.0,10,49,0.0049,561.0,0.0561,2821,0.2821,32.0,0.0032,1000,0.1,66,0.0066,5471,0.5471
bbob_f024_i03_d10,24,Multimodal with weak structure (f20-f24),10,3,61.283553379289856,3.0,10000,10000,80,80,True,85,1.0625,2.3625,47.0,0.8758025240922951,0.08096882441458057,0.5,40,0.47058823529411764,True,True,10,10.0,10.0,1.0,0.22337974603974678,0.26661625213594253,1.0,1.0,10,49,0.0049,605.0,0.0605,2899,0.2899,32.0,0.0032,1000,0.1,66,0.0066,5349,0.5349
